YearForWkMon,WeekNoMon,CustomerForPlan1,Zone Manager,Forecast_PlanningUnit_Chicken_BB,Forecast_PlanningUnit_Chicken_Other,Forecast_PlanningUnit_Chicken_Thighs,Forecast_PlanningUnit_Chicken_Whole,Forecast_PlanningUnit_Chicken_Wings,Forecast_PlanningUnit_Pork_Belly,Forecast_PlanningUnit_Pork_Ground,Forecast_PlanningUnit_Pork_Hip,Forecast_PlanningUnit_Pork_Neck,Forecast_PlanningUnit_Pork_Rib,Forecast_PlanningUnit_Pork_Shoulder,Forecast_PlanningUnit_Pork_Sirloin,Forecast_PlanningUnit_Pork_Whole,Forecast_BaseUnit_Chicken_BB,Forecast_BaseUnit_Chicken_Other,Forecast_BaseUnit_Chicken_Thighs,Forecast_BaseUnit_Chicken_Whole,Forecast_BaseUnit_Chicken_Wings,Forecast_BaseUnit_Pork_Belly,Forecast_BaseUnit_Pork_Ground,Forecast_BaseUnit_Pork_Hip,Forecast_BaseUnit_Pork_Neck,Forecast_BaseUnit_Pork_Rib,Forecast_BaseUnit_Pork_Shoulder,Forecast_BaseUnit_Pork_Sirloin,Forecast_BaseUnit_Pork_Whole,Order_PlanningUnit_Chicken_BB,Order_PlanningUnit_Chicken_Other,Order_PlanningUnit_Chicken_Thighs,Order_PlanningUnit_Chicken_Whole,Order_PlanningUnit_Chicken_Wings,Order_PlanningUnit_Pork_Belly,Order_PlanningUnit_Pork_Ground,Order_PlanningUnit_Pork_Hip,Order_PlanningUnit_Pork_Neck,Order_PlanningUnit_Pork_Rib,Order_PlanningUnit_Pork_Shoulder,Order_PlanningUnit_Pork_Sirloin,Order_PlanningUnit_Pork_Whole,Order_BaseUnit_Chicken_BB,Order_BaseUnit_Chicken_Other,Order_BaseUnit_Chicken_Thighs,Order_BaseUnit_Chicken_Whole,Order_BaseUnit_Chicken_Wings,Order_BaseUnit_Pork_Belly,Order_BaseUnit_Pork_Ground,Order_BaseUnit_Pork_Hip,Order_BaseUnit_Pork_Neck,Order_BaseUnit_Pork_Rib,Order_BaseUnit_Pork_Shoulder,Order_BaseUnit_Pork_Sirloin,Order_BaseUnit_Pork_Whole,Weigth_KG_Chicken_BB,Weigth_KG_Chicken_Other,Weigth_KG_Chicken_Thighs,Weigth_KG_Chicken_Whole,Weigth_KG_Chicken_Wings,Weigth_KG_Pork_Belly,Weigth_KG_Pork_Ground,Weigth_KG_Pork_Hip,Weigth_KG_Pork_Neck,Weigth_KG_Pork_Rib,Weigth_KG_Pork_Shoulder,Weigth_KG_Pork_Sirloin,Weigth_KG_Pork_Whole,Quantity_Chicken_BB,Quantity_Chicken_Other,Quantity_Chicken_Thighs,Quantity_Chicken_Whole,Quantity_Chicken_Wings,Quantity_Pork_Belly,Quantity_Pork_Ground,Quantity_Pork_Hip,Quantity_Pork_Neck,Quantity_Pork_Rib,Quantity_Pork_Shoulder,Quantity_Pork_Sirloin,Quantity_Pork_Whole,Price_KG_Chicken_BB,Price_KG_Chicken_Other,Price_KG_Chicken_Thighs,Price_KG_Chicken_Whole,Price_KG_Chicken_Wings,Price_KG_Pork_Belly,Price_KG_Pork_Ground,Price_KG_Pork_Hip,Price_KG_Pork_Neck,Price_KG_Pork_Rib,Price_KG_Pork_Shoulder,Price_KG_Pork_Sirloin,Price_KG_Pork_Whole
2023,20,CPFT ภาคอีสานล่าง,LOWER NORTHEAST,94845,454,62220,10298,13004,42994,12180,32145,6053,15310,17455,15805,1008,94845,4086,62220,49384,13004,42994,12180,32145,6053,15310,17455,15805,88805,124040,602,61346,12446.6619,11899,55667.95,16272,38195,6592,18288,24796,19481,1089.42985,124040,5418,61346,46797,11899,55667.95,16272,38195,6592,18288,24796,19481,104180,224388,8697.7,108335,73076.99,21625,109223.41,29615.53,71221.95,12349.38,27832.21,45550.01,35494.27,171898.18,48195,1193,23116,19553,5480,109608.41,28255.53,71221.95,12655.88,27832.21,45550.01,35684.27,10299.3909,65.6184886,58.05972154,78.79489648,68.50949895,98.79401341,148.0239151,106.9524932,114.7784547,153.4973902,123.175963,111.0202413,121.5790935,88.71110317
2023,21,CPFT BKK,BKK,102232,0,49654,13627,15010,17652,11404,13344,13781,11382,5321,10364,3760,102232,0,49654,28716.2,15010,17652,11404,13344,13781,11382,5321,10364,448050.0022,85440,6715,45532,15041.0785,8955,40612.5,8374,12480,14852,11627,5053.5,10113.5,4443.1552,85440,6715,45532,34896.55,8955,40612.5,8374,12480,14852,11627,5053.5,10113.5,576540,144709,30480,60789,53940.9,16369,73365.76,8854.36,19855.47,25915.99,13593.99,6381.13,16600.4,842558.37,44015,30480,22096,19030,10063,76168.66,6770.36,19864.47,27401.99,12233.99,6453.13,17926.4,8236.8763,67.17673358,39.75,80.46426525,58.904877,83.8103977,143.9000186,115.5287723,115.8842938,183.7271993,120.0065485,113.0177085,124.6871545,81.13175795
2023,21,CPFT ภาคเหนือบน,UPPER NORTH,42660,1540,29216,8160,8146,15097,2335,14712,2767,3453,7390,3330,2253,42660,3158.25,29216,62887.5,8146,15097,2335,14712,2767,3453,7390,3330,238210,59103,2877.7513,43391,8747.5568,7254,24670.6,2350,18063,3579,5748,9563,3918.6,2496.7163,59103,5266.2,43391,66140.1,7254,24670.6,2350,18063,3579,5748,9563,3918.6,264044,108356,6058.42,74316,127165.46,15395,34213.52,4515.46,31563.31,6284.8,9030.52,18386.79,7263.4,442725.52,37400,5084,21488,17841,3259,35364.92,2838.06,31563.31,6809.8,9030.52,18386.79,7308.3,12838.8,64.81162575,86.39708043,75.68236948,57.93042836,89.88010328,137.9653236,121.4296085,113.3756399,162.7180945,116.3274252,108.4325018,118.0314082,92.1411349
2023,21,CPFT ภาคเหนือล่าง,LOWER NORTH,47757,175,34317,9160,6290,13703,1685,14137,2414,4696,9669,6822,1435,47757,1575,34317,71022.5,6290,13703,1685,14137,2414,4696,9669,6822,158099.9992,50990,290,38236,5424,3255,15969.96,2395,16851.32,2444,5458,6917.72,6331,1489.7536,50990,2579.3,38236,41045,3255,15969.96,2395,16851.32,2444,5458,6917.72,6331,164090,89936,3143.2,54611,90353.91,5982,34186.19,4354.6,32369.86,4908.47,10536.53,14480.52,12872.53,284859.27,22678,450,17179,14229,2046,35176.19,3340.52,32369.86,5318.47,9797.73,14490.52,12957.53,3099,64.1085781,55.95735238,72.62587409,63.33472353,92.22501839,161.8106367,108.5790865,108.1615602,159.2843839,137.1910003,111.2248939,115.4459931,86.83306318
2023,21,CPFT ภาคใต้,SOUTH,20558,0,14476,91484,4806,19620,7722,13485,9316,8646,7737,6426,2771,20558,0,14476,429502.65,4806,19620,7722,13485,9316,8646,7737,6426,243120,165423,0,5976,39649.1318,1454,18933,6351,11417,8368,5895,5502,6620,2936.3652,165423,0,5976,158541,1454,18933,6351,11417,8368,5895,5502,6620,263000,361273,0,11543,425892.88,2420,34193.15,13908,23851.53,12401.24,11647.18,12111.05,10834.19,437083.78,174905,0,2827,98679.5457,892,35621.35,7886,23851.53,13042.24,11647.18,12111.05,11393.19,6077.8981,64.65653755,0,76.88438881,63.35946337,88.92871901,163.3950344,116.0546851,116.6268399,151.2453585,155.3545554,114.6196176,124.3362402,91.04749819
2023,21,CPFT ภาคกลาง ตะวันตก,WEST,57662,1556,59889,19394,10743,14014,9493,14408,3264,7039,5792,10842,1419.9909,57662,14004,59889,41942.5,10743,14014,9493,14408,3264,7039,5792,10842,158369.049,41025,1235.7778,48095,10106.5967,7852,14422.33,7953,12262.73,6504.9,7811.49,5801.61,8177.83,1738.29055,41025,10198.8,48095,21145.6,7852,14422.33,7953,12262.73,6504.9,7811.49,5801.61,8177.83,196035,84516,14749.1,87161,42065.8,13955,35575.03,20758.04,29576.51,10984.05,20462.94,14042.97,18235.1,334560.76,17026,2140,28419,18740,6275,37450.53,18920.04,29576.51,11971.05,19858.94,14042.97,18324.1,27035.87,64.33456411,48.89159,72.15027237,57.67117017,84.35977857,164.8530703,113.5398511,114.0305685,155.7603835,126.0427944,111.6737983,120.5647466,88.42117746
2023,21,CPFT ภาคตะวันออก,EAST,37207,0,35618,13429,12498,15358,9460,12850,4458,9286,6354,5334,2717,37207,0,35618,77745.6,12498,15358,9460,12850,4458,9286,6354,5334,303289.9897,59094,0,62963,12289.2619,8821,13996,9430,10873,2900.9,7833.4,6239.7,5332,2814.965856,59094,0,62963,67530.3,8821,13996,9430,10873,2900.9,7833.4,6239.7,5332,320533.2,100340,0,105057,122354.6,14998,26658.05,14161.03,22664.41,5525.16,13056.05,13207.81,11645.24,557203.33,20260,0,21369,23305.85,3340,27880.05,11390.03,22664.41,6369.16,12337.15,13207.81,11821.24,9261.3405,63.81900927,0,74.9658771,61.78889515,95.74578077,167.5758099,110.6036906,112.1684372,168.2812353,143.644345,112.3673486,121.452457,86.10873862
2023,21,CPFT ภาคอีสานบน,UPPER NORTHEAST,17250,301,9758,12744,9434,17380,8340,21040,5259,11665,8550,11272,630,17250,2709,9758,58195.1,9434,17380,8340,21040,5259,11665,8550,11272,55855,31218,34,16334,8744.5452,6117,32253,9313,21263,3907,13027,8869,12263,627.83966,31222,66,16334,43752.79,6117,32253,9313,21263,3907,13027,8869,12263,59522,58428,814.11,28320,72818.15,11852,63370.02,19834.52,47316.81,9383.07,23723.37,19835.34,26271.03,105069.12,12015,308,6054,15681,6871,63710.02,19782.36,47316.81,9696.57,23723.37,19835.34,26308.03,3771.65,67.34618573,67.95726622,80.29523976,73.55714242,89.77834036,143.054364,106.6783013,115.1168477,156.3832072,113.9777776,112.2456157,118.4061223,87.12592701
2023,21,CPFT ภาคอีสานล่าง,LOWER NORTHEAST,95406,488,49426,9727,12752,39179,13990,33915,6567,14367,20955,17347,1031,95406,4392,49426,44810,12752,39179,13990,33915,6567,14367,20955,17347,91125,143920,967.5556,66214,10469.7739,18635,47902,15301,34414,5830.2,16595.8,19314,17721.7,1000.0239,143920,6908,66214,40187.5,18635,47902,15301,34414,5830.2,16595.8,19314,17721.7,94070,259818,10211.4,126397,73644.01,26179,95175.32,30289.71,70093.83,11653.84,28048.28,43526.5,36160.8,160084.33,54645,1561,26819,20945,7856,95480.32,29001.71,70103.83,11809.84,28048.28,43526.5,36285.8,10787.8909,64.81551424,58.30586306,77.77690681,68.6107883,97.73565148,148.7844047,106.3058676,115.0185988,153.0011902,121.8598224,111.1763027,118.8838245,88.64165231
2023,22,CPFT BKK,BKK,71771,0,51179,13337,14759,41591.5,12193,14046,14910,12048,6730,10315,3968,71771,0,51179,31035.1,14759,41591.5,12193,14046,14910,12048,6730,10315,473085.0021,109196,0,56108,19531.9842,12883,26839.8,7627,13081,9135,11098,4596,9381,4094.5239,109196,0,56108,31642,12883,26839.8,7627,13081,9135,11098,4596,9381,536595,167635,6545,77435,52437.3,17000,56510.86,8449.24,21128.57,20150.16,12579.6,6239.28,16376.97,834718.39,52637,6545,26334,23094,11030,58935.86,6405.24,21134.57,21578.16,11251.6,6275.28,17340.97,8152.0834,66.35111391,39.75,79.91169342,59.06966949,82.78754412,149.217504,118.4061525,118.4290707,185.2020704,122.2246184,115.8276035,125.1576049,82.78738845
2023,22,CPFT ภาคเหนือบน,UPPER NORTH,51357,1767,45542,8786,7449,18704,2545,20010,4087,4395,10861,4546,2638,51357,3511.5,45542,62472,7449,18704,2545,20010,4087,4395,10861,4546,279215,62585,3520.812,39260,9846.6363,13610,25239,2460,18674,4236,6401,9460,4059,2662.1467,62585,6139.7,39260,70047.5,13610,25239,2460,18674,4236,6401,9460,4059,283023,112519,7275.2,76715,108566,19754,38187.02,4655.62,33672.36,7157.96,9584.08,17641.02,7452.57,444369.15,38540,6040,20355,15509,5950,39223.42,3122.08,33672.36,7712.96,9584.08,17641.02,7498.97,13031.7,63.98733547,83.45959699,76.47223164,60.19620894,89.61992204,136.2615839,121.7456601,115.5717292,157.8939656,112.8684402,111.1418949,120.4444105,94.46597384
2023,22,CPFT ภาคเหนือล่าง,LOWER NORTH,36651,180,25298,8418,3309,18954,2030,14923,2825,5309,7533,6938,1627,36651,1620,25298,63008,3309,18954,2030,14923,2825,5309,7533,6938,179334.9991,44594,278.2,46678,5616,5970,14604.79,2164,16273.84,2504,5912,6948.62,6347,1571.7913,44594,2405.2,46678,43176,5970,14604.79,2164,16273.84,2504,5912,6948.62,6347,174365,89645,3894.15,77535,74588.22,8975,30037.03,4493.95,31850.49,4567.7,10434.9,13749.86,12147.92,281532.01,21349,556,22805,10666,3859,30947.03,3466.2,31850.49,4952.7,9752.14,13759.86,12222.92,3068,63.12907491,58.58289999,73.24707293,63.10329942,89.45739053,166.0023012,111.3821694,110.6616109,158.4913261,137.2729849,113.5389895,118.60627,88.83488094
2023,22,CPFT ภาคใต้,SOUTH,53955,0,4575,54045.5,1192,24595,7576,14785,9453,9680,7984,6292,3028,53955,0,4575,219375.6,1192,24595,7576,14785,9453,9680,7984,6292,267175,185854,51,5446,41702.5982,2155,32158,7295,14749,9025,7026,9054,5773,3039.7547,185854,51,5446,177240,2155,32158,7295,14749,9025,7026,9054,5773,269960,334282,46.4,10887,298826.24,3444,44402.96,13488,24571.16,12787.43,12099.57,13940.32,10394.78,434973.12,161612,30,3171,61351,1380,45987.96,7796,24571.16,12918.63,12099.57,13940.32,11150.78,5955.8981,64.85611217,92,77.10980711,65.14836933,86.51038037,154.569937,116.5378596,115.9842307,152.4939648,147.1976161,111.7439801,125.379096,92.40921496
2023,22,CPFT ภาคกลาง ตะวันตก,WEST,53424,1096,45820,11009,7296,16352,8734,15209,3190,8172,6608,11693,1703.9885,53424,9864,45820,24172.3,7296,16352,8734,15209,3190,8172,6608,11693,191203.761,51409,1330,52268,17161.7541,8878,17651.98,7914,12146.36,6883.12,8021.66,5785.02,8553.98,1714.7648,51409,9909.7,52268,29860.6,8878,17651.98,7914,12146.36,6883.12,8021.66,5785.02,8553.98,191590,92564,17474,94898,46380.3,15285,34594.64,20568.3,27773.57,15167.51,20551.48,14036.3,16742.48,331499.2,20060,2563,29048,25676,6561,36280.64,18660.3,27773.57,16079.51,19927.48,14036.3,16827.48,31758.4,63.94623687,54.53264336,72.89223061,57.67000968,83.80205038,165.1947738,116.210222,117.1886819,148.6955202,127.2805715,113.748874,122.7731268,90.08651445
2023,22,CPFT ภาคตะวันออก,EAST,35791,0,34018,18856,7510,17243,10456,13312,4463,8880,7234,6305,2915,35791,0,34018,77067.1,7510,17243,10456,13312,4463,8880,7234,6305,326849.9922,61091,0,66153,14684.4794,8055,18064.5,10308,11220,3237.8,7493.4,6622.3,5449,2777.7991,61091,0,66153,76910.8,8055,18064.5,10308,11220,3237.8,7493.4,6622.3,5449,316025,106920,0,120344,119607.2,14239,28868.37,14694.5,21557.3,5368.82,12030.82,12103.77,11258.19,541266.83,21690,0,25234,23979,3067,30026.87,11827.5,21557.3,6030.32,11322.72,12103.77,11396.69,9890.4153,63.60285204,0,75.79783745,62.6746649,96.55016574,165.1881911,115.1490564,114.8897023,167.6752154,144.5423679,115.7101382,123.1154564,88.03928816
2023,22,CPFT ภาคอีสานบน,UPPER NORTHEAST,26506,250,13336,11595,9256,25749,10295,25149,5061,14065,10125,13478,654,26506,250,13336,57275,9256,25749,10295,25149,5061,14065,10125,13478,57690,30385,246,17141,6019.5016,7480,33439.45,9580,21243.65,5015.25,11312.4,9499,12130,605.8954,30385,1827.2,17141,32342.85,7480,33439.45,9580,21243.65,5015.25,11312.4,9499,12130,57600,59510,1681.92,33004,62021.64,13126,65204.7,19062.55,42638.74,9273.95,21918.365,19231.85,25057.96,97941.92,12235,262,7004,12828,8297,65594.7,18970.55,42638.74,9519.95,21918.365,19231.85,25114.96,3947.26,66.49539506,60.87673611,79.7938256,74.57231605,88.29534283,140.2833239,110.7714472,117.7929245,154.9784709,115.8433743,114.9734539,119.8837375,89.21813632
2023,22,CPFT ภาคอีสานล่าง,LOWER NORTHEAST,116557,552,61767,11903,11586,38119,15480,35713,6503,16840,21840,19940,1043,116557,4968,61767,47900,11586,38119,15480,35713,6503,16840,21840,19940,91590,125963,911.5556,77521,8225.107,10668,45466,15190,32202,5692,15772,16858,19522,1041.11495,125963,7004,77521,29929.0002,10668,45466,15190,32202,5692,15772,16858,19522,95670,259454,11824.7,141341,61624.11,23459,88635.11,29306.48,64957.43,10711.1,28615.33,35473.92,36528.97,155823.96,54058,1864,30028,17634,6922,88930.11,28092.48,64967.43,10917.1,28615.33,35473.92,36668.97,9762.2917,64.01366886,59.69074141,77.53358771,68.86516089,97.41496568,149.9560666,110.3937747,118.0851481,153.8196777,120.7019192,114.3249249,120.8609901,90.50508497
2023,23,CPFT BKK,BKK,178522,0,56696,20746,20143,42481.5,10406,14549,15884,12230,6178,9695,4328,178522,0,56696,51285,20143,42481.5,10406,14549,15884,12230,6178,9695,516420.0021,194201,3750,99097,13154.4045,13350,26054.7,9030,13550,13170,12309.5,5212.5,12826.8,3862.1548,194201,3750,99097,24392.55,13350,26054.7,9030,13550,13170,12309.5,5212.5,12826.8,507105,269135,3735,114316,45660,21326,41640.01,8167.24,22580.44,18787.55,13277.69,6146.57,18521.37,772108.51,93899,3735,34198,22070,14534,44401.91,6138.24,22583.44,20491.05,11657.69,6185.57,19210.37,7544.9707,65.16495725,47,79.45337048,60.29744678,82.18203742,155.6405935,121.071133,120.5147619,184.4095473,121.2382244,118.4714695,127.0268911,84.45437388
2023,23,CPFT ภาคเหนือบน,UPPER NORTH,53469,1995,40975,7757,5959,25851,2575,18343,4121,5627,9386,4177,2479,53469,3986.4,40975,57347.5,5959,25851,2575,18343,4121,5627,9386,4177,261040,93272,4373.3017,65577,11265.0212,12582,31679,2865,19603,5036,5534,9889,4714,2614.0151,93272,7440.35,65577,70292,12582,31679,2865,19603,5036,5534,9889,4714,280044,140110,7747.38,95560,102918.54,23738,43775.85,4941.85,33937.61,7715.79,8728.71,17686.85,7308.55,454306.55,49543,7096,27092,16805,8392,44935.85,3302.24,33937.61,8170.79,8728.71,17686.85,7343.55,18989.3,64.20991328,84.05698443,76.54472886,63.18841056,89.34252254,137.8859207,121.9665753,118.0945352,154.9292373,117.3516843,113.950431,122.592138,96.00813488
2023,23,CPFT ภาคเหนือล่าง,LOWER NORTH,46002,265,42646,6934,3263,14684,2176,16667,2563,5532,6609,6785,1537,46002,2385,42646,52679.5,3263,14684,2176,16667,2563,5532,6609,6785,168764.9993,47986,299.1,44958,8497.4524,2772,15179.2,2263,15683.44,2791.5,5611,7917.04,5839,1647.394,47986,2467.1,44958,65285.5,2772,15179.2,2263,15683.44,2791.5,5611,7917.04,5839,181410,84947,3722.1,82524,92176.45,8602,29262.83,4392.4,29967.06,4729.41,9197.82,14655.57,11782.37,296665.22,20509,549,20920,13076,3700,30197.83,3361.76,29967.06,5224.41,8440.76,14655.57,11862.37,3230,62.60550614,61.68952742,75.10276901,60.16674877,89.93823181,168.5883706,116.470499,115.2487675,159.2207252,139.5223433,115.9828127,122.6265429,90.10853446
2023,23,CPFT ภาคใต้,SOUTH,168997,0,5888,59923.5,1724,21219,7084,11504,10297,6660,6666,6835,2726,168997,0,5888,214926.2,1724,21219,7084,11504,10297,6660,6666,6835,240230,58701,0,10321,56007.5228,2984,24638,7171,10981,6478,7239,6860,5803,3071.4304,58701,0,10321,225841.15,2984,24638,7171,10981,6478,7239,6860,5803,274214.95,227461,46.4,14832,364935.81,4939,46462.58,14307,23628.93,12178.76,13078.06,15224.61,8717.39,440493.75,106290,30,4044,70187,2255,48187.58,8211,23638.93,12383.96,13078.06,15224.61,9325.39,6085.9821,64.78334268,92,74.42284722,64.08174331,85.99038267,155.2517204,120.1520668,117.684998,155.5447566,139.8674498,115.0040126,130.2506759,94.47284058
2023,23,CPFT ภาคกลาง ตะวันตก,WEST,50509,1101,52149,11297,7147,15083,6977,13150,3134,8148,6202,10019,1512.9875,50509,9909,52149,30110.7,7147,15083,6977,13150,3134,8148,6202,10019,169213.671,55629,818,60962,11263.9366,7167,19162.83,8426,11552.24,3393.78,7705.87,6485.62,8352.86,1603.0274,55629,6623.3,60962,24908.6,7167,19162.83,8426,11552.24,3393.78,7705.87,6485.62,8352.86,178495,110231,14695.5,102019,49790,14785,36735.15,20951.81,26785.21,12233.75,18886.17,14781.02,15529.19,318845.21,24915,2148,30203,26671,5369,38778.15,19553.81,26785.21,13391.75,18230.17,14781.02,15679.19,25129.08,63.44381172,59.72033275,73.49945863,57.95152541,84.47005884,166.3226841,119.3954188,119.9644927,155.2369551,130.8589619,114.335144,125.5032175,91.75584865
2023,23,CPFT ภาคตะวันออก,EAST,53065,0,55549,32679,8981,14335.5,10003,11693,3618,7866,6419,6066,2807,53065,0,55549,149150.8,8981,14335.5,10003,11693,3618,7866,6419,6066,314254.9931,75702,90,84934,17103.3351,9170,19120.5,9792,12861,4224.7,8729.6,7613.9,6892,3257.4245,75702,90,84934,75759.3,9170,19120.5,9792,12861,4224.7,8729.6,7613.9,6892,364455,118717,45,129966,126587,13963,33359.75,15444.5,23378.94,6610.52,13374.39,13485.42,12639.94,584726.19,24179,45,27222,27945,3021,34857.25,12844.5,23378.94,7288.02,12591.51,13485.42,12926.94,8561.2401,63.71373914,50,77.01524914,62.68906878,97.28224808,168.8191992,120.2455062,117.670565,168.7692451,143.0221259,118.6395848,126.1648687,89.61846758
2023,23,CPFT ภาคอีสานบน,UPPER NORTHEAST,29365,4,17221,8966,7316,22269,9180,21214,4172,12350,8855,12626,634,29369,36,17221,45311.78,7316,22269,9180,21214,4172,12350,8855,12626,55000,41706,47,17837,8457.2224,4725,35461,9688,20548,5070,11726,8852,12453,571.11485,41706,63,17837,44489.25,4725,35461,9688,20548,5070,11726,8852,12453,54045,69515,1911.12,34698,64900.57,11804,65802.11,19480.67,42363.89,10188.78,21210.915,19260.02,24800.62,92781.8,14363,300.8,7713,13188,7399,66187.11,19422.65,42373.89,10512.78,21210.915,19260.02,24895.62,4350.31,65.05245084,60.85424254,79.49014871,73.6327154,88.9831142,142.8482479,114.0978878,120.010102,155.0194047,116.4129558,117.3144862,123.0328955,91.08328228
2023,23,CPFT ภาคอีสานล่าง,LOWER NORTHEAST,132072,417,66234,10579,13541,38408,14785,30432,5788,14282,18000,19624,981,132072,3753,66234,41851.7,13541,38408,14785,30432,5788,14282,18000,19624,85165,190829,859,105129,11722.2742,11146,71154,15139,29121,5399.25,15941,15057,18348,1002.7313,190830,5331,105129,41284.8,11146,71154,15139,29121,5399.25,15941,15057,18348,93805,294376,10654.2,178429,62725.75,19533,111267.04,29051.6,59978.9,10195.93,27833.25,31333.75,36589.86,153910.91,62660,1762,37634,18720,4746,111622.04,27869.6,59978.9,10400.93,27833.25,31333.75,36724.86,15855.3917,62.86394309,60.62461377,77.31477888,66.84608745,97.90177648,144.6528295,113.9203035,121.0747159,155.2359392,119.9037062,117.5442183,124.1095426,91.75539668
2023,24,CPFT BKK,BKK,176207,0,77719,43988,27382,29935.3,10276,15880,9812,12276,5907,11052,3767,176207,0,77719,56561.1,27382,29935.3,10276,15880,9812,12276,5907,11052,447854.9996,139525,3750,79350,17975.0055,12600,26998.3,11818.5,12143,13580.5,11277,4467,10354.3,4597.6193,139525,3750,79350,35005.85,12600,26998.3,11818.5,12143,13580.5,11277,4467,10354.3,608930,300640,7470,129962,47687.1,23722,43640.78,8469,21339.13,22785.17,14578.28,6199.37,19559.97,828074.47,94980,7470,36434,20045,16786,46733.68,6149,21339.13,24402.67,13146.28,6259.37,20656.17,8022.8302,64.95175173,47,79.82918607,59.58709735,81.88447644,145.7388406,120.524174,121.2495031,181.7623608,117.6135058,119.5416357,129.9524278,83.98336708
2023,24,CPFT ภาคเหนือบน,UPPER NORTH,78358,2559,77421,9924,11290,26456,2500,19271,4775,6500,9276,4241,2676,78358,4706.6,77421,70898.14,11290,26456,2500,19271,4775,6500,9276,4241,281780,61855,2368.4026,81399,11343.3092,19185,33542.76,3177,18908,4745,6064,9899,3734.6,2609.8689,61855,4342.3,81399,71179.23,19185,33542.76,3177,18908,4745,6064,9899,3734.6,278995,142096,6097.8,134905,116715.85,30116,41598.58,4853.6,33627.08,8138.44,7827.43,18097.09,6711.31,446026.03,46676,5965,41337,20272,10642,42775.98,3172.19,33627.08,8739.44,7827.43,18097.09,6755.71,25556.8,64.27808306,83.74192332,76.45908565,62.62573369,88.21432694,141.3404635,123.3889278,119.4777141,157.8044785,122.5304704,115.5677239,127.2797442,97.03435665
2023,24,CPFT ภาคเหนือล่าง,LOWER NORTH,45190,238,41754,9188,5020,14946,2169,15097,2604,5923,7567,6440,1560,45190,2142,41754,69823,5020,14946,2169,15097,2604,5923,7567,6440,172294.9993,71135,263.2,48139,7296.5913,3890,13338,1979,11929.96,2528,5401,9212.47,5162,1662.3026,71135,1469,48139,55714.5,3890,13338,1979,11929.96,2528,5401,9212.47,5162,183715,99286,3024.65,81082,105695.04,6377,27856.52,4198.53,25727.41,4582.39,8332.61,16813.3,10576.97,306819.19,24668,499,18616,14966,2719,28916.52,3185.23,25727.41,5107.39,7533.41,16813.3,10672.97,3320,62.92894396,62.47555916,75.82080499,57.50071366,90.9774063,169.8824196,120.3131882,117.9954193,159.8721759,143.5611051,113.9544759,124.8141188,89.6199755
